
80,car,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
80,truck,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,truck,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,truck,2024-01-19,12:32:29
65,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,truck,2024-01-19,12:32:29
93,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,truck,2024-01-19,12:32:29
93,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:29
93,car,2024-01-19,12:32:29
80,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
80,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
93,truck,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
93,truck,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
121,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
93,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:30
104,car,2024-01-19,12:32:30
109,car,2024-01-19,12:32:31
104,car,2024-01-19,12:32:31
109,car,2024-01-19,12:32:31
104,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
109,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
131,truck,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
141,truck,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
141,car,2024-01-19,12:32:31
141,truck,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
141,truck,2024-01-19,12:32:31
141,car,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
141,car,2024-01-19,12:32:31
126,car,2024-01-19,12:32:31
131,car,2024-01-19,12:32:31
141,car,2024-01-19,12:32:31
141,truck,2024-01-19,12:32:31
126,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
141,truck,2024-01-19,12:32:32
126,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
141,truck,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
141,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
131,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
169,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
169,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
169,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
169,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
165,car,2024-01-19,12:32:32
169,car,2024-01-19,12:32:32
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
157,bus,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
157,bus,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
157,bus,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
157,bus,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
157,bus,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
165,car,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
184,car,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
184,car,2024-01-19,12:32:33
169,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
184,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
184,car,2024-01-19,12:32:33
157,truck,2024-01-19,12:32:33
184,car,2024-01-19,12:32:34
157,truck,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
157,truck,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
157,truck,2024-01-19,12:32:34
191,truck,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,truck,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,truck,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
184,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
191,truck,2024-01-19,12:32:34
224,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:34
199,car,2024-01-19,12:32:34
191,car,2024-01-19,12:32:34
205,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
191,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
191,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
191,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
191,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
199,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
205,car,2024-01-19,12:32:35
239,car,2024-01-19,12:32:35
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
251,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
251,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
251,car,2024-01-19,12:32:36
251,car,2024-01-19,12:32:36
239,car,2024-01-19,12:32:36
251,car,2024-01-19,12:32:37
239,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
239,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
239,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
274,truck,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
274,truck,2024-01-19,12:32:37
274,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
274,car,2024-01-19,12:32:37
274,truck,2024-01-19,12:32:37
279,car,2024-01-19,12:32:37
251,car,2024-01-19,12:32:37
274,car,2024-01-19,12:32:37
279,car,2024-01-19,12:32:38
251,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
251,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
274,truck,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
251,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
299,bus,2024-01-19,12:32:38
299,truck,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
299,bus,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
299,bus,2024-01-19,12:32:38
299,truck,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
299,truck,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
299,truck,2024-01-19,12:32:38
299,truck,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
279,car,2024-01-19,12:32:38
299,truck,2024-01-19,12:32:38
274,car,2024-01-19,12:32:38
279,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
274,car,2024-01-19,12:32:39
338,truck,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
279,car,2024-01-19,12:32:39
274,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
299,bus,2024-01-19,12:32:39
338,truck,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
279,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
279,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
299,bus,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
299,bus,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
331,truck,2024-01-19,12:32:39
299,truck,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
331,truck,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
321,car,2024-01-19,12:32:39
331,truck,2024-01-19,12:32:39
324,car,2024-01-19,12:32:39
321,car,2024-01-19,12:32:40
324,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
321,car,2024-01-19,12:32:40
324,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
321,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
324,car,2024-01-19,12:32:40
321,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
321,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
321,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
367,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
367,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
367,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
367,car,2024-01-19,12:32:40
331,truck,2024-01-19,12:32:40
367,car,2024-01-19,12:32:41
331,truck,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
331,truck,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
331,truck,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
331,truck,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
367,car,2024-01-19,12:32:41
355,truck,2024-01-19,12:32:41
368,car,2024-01-19,12:32:41
355,truck,2024-01-19,12:32:42
367,car,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
367,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
401,truck,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
368,car,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
401,truck,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
401,truck,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
396,car,2024-01-19,12:32:42
401,truck,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:42
396,car,2024-01-19,12:32:42
401,truck,2024-01-19,12:32:42
355,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
355,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
355,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
355,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
355,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
434,car,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
401,car,2024-01-19,12:32:43
434,car,2024-01-19,12:32:43
396,car,2024-01-19,12:32:43
412,car,2024-01-19,12:32:43
401,car,2024-01-19,12:32:43
401,truck,2024-01-19,12:32:43
396,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
401,truck,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
396,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
396,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
396,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
396,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
449,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
449,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
449,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
412,car,2024-01-19,12:32:44
449,car,2024-01-19,12:32:44
434,car,2024-01-19,12:32:44
449,car,2024-01-19,12:32:45
434,car,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
434,car,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
434,car,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
434,car,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
490,car,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
490,car,2024-01-19,12:32:45
449,car,2024-01-19,12:32:45
436,bus,2024-01-19,12:32:45
436,truck,2024-01-19,12:32:45
490,car,2024-01-19,12:32:46
436,truck,2024-01-19,12:32:46
436,bus,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
436,bus,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
436,bus,2024-01-19,12:32:46
436,truck,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
436,bus,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
436,bus,2024-01-19,12:32:46
436,truck,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
436,bus,2024-01-19,12:32:46
436,truck,2024-01-19,12:32:46
436,truck,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
436,truck,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
499,car,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
499,car,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
499,car,2024-01-19,12:32:46
490,car,2024-01-19,12:32:46
496,car,2024-01-19,12:32:46
499,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
490,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
490,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
490,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
490,car,2024-01-19,12:32:47
538,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
490,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
547,car,2024-01-19,12:32:47
529,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
529,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
529,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
529,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
499,car,2024-01-19,12:32:47
529,car,2024-01-19,12:32:47
515,car,2024-01-19,12:32:47
496,car,2024-01-19,12:32:47
529,car,2024-01-19,12:32:48
499,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
496,car,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
499,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
496,car,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
496,car,2024-01-19,12:32:48
499,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
499,car,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
496,car,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
499,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
550,truck,2024-01-19,12:32:48
496,car,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
499,car,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
549,bus,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
550,truck,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
515,car,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
550,truck,2024-01-19,12:32:48
549,bus,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
549,truck,2024-01-19,12:32:48
549,bus,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
549,car,2024-01-19,12:32:48
549,bus,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
549,truck,2024-01-19,12:32:48
549,bus,2024-01-19,12:32:48
529,car,2024-01-19,12:32:48
550,car,2024-01-19,12:32:48
549,truck,2024-01-19,12:32:48
549,bus,2024-01-19,12:32:48
529,car,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
529,car,2024-01-19,12:32:49
549,bus,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
529,car,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
550,truck,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
550,car,2024-01-19,12:32:49
549,truck,2024-01-19,12:32:49
